ticker,exists,rows,elapsed_s,note
6299.T,no,0,0.99,empty-history
6300.T,no,0,1.14,empty-history
6303.T,no,0,1.68,empty-history
6304.T,no,0,1.13,empty-history
6307.T,yes,23,0.15,
6308.T,no,0,1.10,empty-history
6310.T,yes,23,0.15,
6311.T,no,0,0.10,empty-history
6313.T,no,0,0.11,empty-history
6314.T,no,0,0.13,empty-history
6318.T,no,0,1.02,empty-history
6319.T,no,0,1.13,empty-history
6320.T,no,0,0.11,empty-history
6321.T,no,0,0.11,empty-history
6325.T,yes,23,0.17,
6326.T,yes,23,0.15,
6328.T,yes,23,0.15,
6329.T,no,0,1.02,empty-history
6332.T,yes,23,0.14,
6333.T,yes,23,0.17,
6336.T,yes,23,0.14,
6337.T,yes,23,0.15,
6339.T,yes,23,0.15,
6340.T,yes,23,0.16,
6341.T,no,0,0.11,empty-history
6342.T,yes,23,0.17,
6344.T,no,0,0.98,empty-history
6345.T,yes,23,0.14,
6348.T,no,0,0.99,empty-history
6350.T,no,0,0.12,empty-history
6352.T,no,0,1.20,empty-history
6353.T,no,0,0.98,empty-history
6354.T,no,0,0.10,empty-history
6355.T,no,0,1.12,empty-history
6359.T,no,0,0.99,empty-history
6361.T,yes,23,0.17,
6362.T,no,0,1.20,empty-history
6365.T,yes,23,0.15,
6366.T,yes,23,0.14,
6367.T,yes,23,0.15,
6368.T,yes,23,0.14,
6369.T,yes,23,0.17,
6370.T,yes,23,0.16,
6372.T,no,0,0.99,empty-history
6374.T,no,0,0.11,empty-history
6375.T,no,0,0.11,empty-history
6377.T,no,0,1.12,empty-history
6380.T,yes,23,0.12,
6383.T,yes,23,0.16,
6385.T,no,0,0.10,empty-history
6386.T,no,0,0.11,empty-history
6387.T,yes,23,0.15,
6388.T,no,0,1.17,empty-history
6389.T,no,0,1.36,empty-history
6391.T,yes,23,0.15,
6394.T,no,0,0.10,empty-history
6396.T,yes,23,0.20,
6397.T,no,0,0.99,empty-history
6398.T,no,0,1.03,empty-history
6399.T,no,0,1.04,empty-history
6401.T,no,0,1.08,empty-history
6402.T,yes,23,0.14,
6404.T,no,0,0.98,empty-history
6406.T,yes,23,0.15,
6409.T,no,0,0.98,empty-history
6410.T,no,0,0.98,empty-history
6411.T,no,0,0.49,empty-history
6412.T,yes,23,0.29,
6413.T,yes,23,0.14,
6414.T,no,0,1.20,empty-history
6415.T,no,0,1.21,empty-history
6417.T,yes,23,0.15,
6419.T,yes,23,0.15,
6421.T,no,0,0.11,empty-history
6422.T,no,0,0.98,empty-history
6423.T,no,0,0.11,empty-history
6424.T,yes,23,0.14,
6426.T,no,0,0.11,empty-history
6427.T,no,0,0.11,empty-history
6428.T,yes,23,0.15,
6429.T,no,0,1.37,empty-history
6430.T,yes,23,0.14,
6431.T,no,0,0.10,empty-history
6434.T,no,0,1.46,empty-history
6435.T,no,0,1.04,empty-history
6437.T,no,0,0.11,empty-history
6438.T,no,0,0.98,empty-history
6439.T,no,0,0.99,empty-history
6440.T,yes,23,0.15,
6441.T,no,0,1.18,empty-history
6442.T,no,0,0.11,empty-history
6443.T,no,0,0.11,empty-history
6445.T,yes,23,0.14,
6446.T,no,0,0.98,empty-history
6447.T,no,0,0.99,empty-history
6449.T,no,0,0.98,empty-history
6450.T,no,0,1.40,empty-history
6451.T,no,0,1.12,empty-history
6452.T,no,0,0.98,empty-history
6453.T,no,0,0.11,empty-history
6456.T,no,0,1.11,empty-history
6458.T,yes,23,0.15,
6459.T,yes,23,0.16,
6461.T,no,0,1.01,empty-history
6462.T,no,0,1.18,empty-history
6468.T,no,0,0.11,empty-history
6471.T,yes,23,0.14,
6473.T,yes,23,0.15,
6474.T,yes,23,0.16,
6475.T,no,0,0.10,empty-history
6476.T,no,0,0.98,empty-history
6477.T,no,0,0.10,empty-history
6478.T,no,0,0.14,empty-history
6479.T,yes,23,0.29,
6481.T,yes,23,0.15,
6483.T,no,0,0.11,empty-history
6484.T,yes,23,0.14,
6485.T,yes,23,0.14,
6487.T,no,0,1.66,empty-history
6489.T,yes,23,0.17,
6490.T,yes,23,0.14,
6491.T,no,0,1.11,empty-history
6492.T,yes,23,0.15,
6493.T,yes,23,0.14,
6499.T,no,0,0.97,empty-history
6500.T,no,0,1.00,empty-history
6501.T,yes,23,0.15,
6502.T,no,0,1.31,empty-history
6508.T,yes,23,0.14,
6509.T,no,0,1.33,empty-history
6510.T,no,0,1.24,empty-history
6511.T,no,0,0.98,empty-history
6512.T,no,0,1.48,empty-history
6513.T,yes,23,0.17,
6514.T,no,0,0.99,empty-history
6515.T,no,0,0.99,empty-history
6517.T,yes,23,0.15,
6518.T,yes,23,0.14,
6519.T,no,0,0.12,empty-history
6520.T,no,0,0.99,empty-history
6521.T,yes,23,0.12,
6522.T,yes,23,0.11,
6523.T,yes,23,0.12,
6528.T,no,0,0.98,empty-history
6529.T,no,0,1.25,empty-history
6530.T,no,0,0.98,empty-history
6531.T,no,0,0.97,empty-history
6532.T,yes,23,0.12,
6533.T,yes,23,0.12,
6534.T,no,0,0.12,empty-history
6536.T,no,0,0.98,empty-history
6541.T,no,0,0.99,empty-history
6543.T,yes,23,0.12,
6545.T,yes,23,0.12,
6546.T,yes,23,0.12,
6547.T,yes,23,0.12,
6548.T,yes,23,0.11,
6549.T,yes,23,0.12,
6550.T,no,0,0.98,empty-history
6551.T,yes,23,0.12,
6553.T,no,0,1.33,empty-history
6554.T,yes,23,0.12,
6556.T,no,0,1.00,empty-history
6557.T,yes,23,0.11,
6558.T,yes,23,0.12,
6559.T,no,0,0.99,empty-history
6560.T,yes,23,0.11,
6562.T,yes,23,0.11,
6567.T,no,0,0.98,empty-history
6569.T,no,0,1.00,empty-history
6570.T,yes,23,0.12,
6575.T,no,0,1.00,empty-history
6576.T,no,0,0.11,empty-history
6578.T,yes,23,0.12,
6581.T,no,0,0.11,empty-history
6582.T,no,0,1.00,empty-history
6583.T,no,0,1.54,empty-history
6585.T,no,0,0.11,empty-history
6586.T,yes,23,0.16,
6587.T,no,0,0.11,empty-history
6589.T,no,0,1.64,empty-history
6591.T,no,0,0.99,empty-history
6593.T,no,0,1.32,empty-history
6594.T,yes,23,0.17,
6595.T,no,0,0.99,empty-history
6598.T,no,0,1.28,empty-history
6600.T,no,0,0.99,empty-history
6601.T,no,0,0.98,empty-history
6602.T,no,0,1.19,empty-history
6603.T,no,0,1.18,empty-history
6604.T,no,0,0.99,empty-history
6605.T,no,0,1.12,empty-history
6606.T,no,0,0.99,empty-history
6607.T,no,0,0.98,empty-history
6608.T,no,0,0.98,empty-history
6609.T,no,0,0.99,empty-history
6610.T,no,0,0.98,empty-history
6611.T,no,0,0.98,empty-history
6612.T,yes,23,0.12,
6613.T,yes,23,0.13,
6615.T,yes,23,0.13,
6617.T,yes,23,0.13,
6618.T,no,0,0.99,empty-history
6620.T,yes,23,0.12,
6621.T,no,0,0.13,empty-history
6623.T,no,0,1.20,empty-history
6624.T,no,0,0.99,empty-history
6626.T,yes,23,0.13,
6627.T,yes,23,0.11,
6628.T,no,0,1.07,empty-history
6629.T,yes,23,0.13,
6631.T,no,0,0.98,empty-history
6634.T,yes,23,0.12,
6635.T,yes,23,0.13,
6636.T,no,0,0.11,empty-history
6637.T,yes,23,0.13,
6638.T,yes,23,0.13,
6639.T,no,0,1.14,empty-history
6640.T,no,0,0.99,empty-history
6641.T,no,0,1.23,empty-history
6642.T,no,0,0.98,empty-history
6645.T,yes,23,0.16,
6646.T,no,0,1.00,empty-history
6648.T,yes,23,0.14,
6649.T,no,0,1.01,empty-history
6650.T,no,0,0.11,empty-history
6654.T,yes,23,0.15,
6655.T,no,0,1.08,empty-history
6657.T,no,0,0.99,empty-history
6660.T,no,0,1.23,empty-history
6661.T,no,0,1.23,empty-history
6664.T,yes,23,0.14,
6665.T,no,0,0.11,empty-history
6667.T,no,0,0.11,empty-history
6669.T,no,0,0.13,empty-history
6671.T,no,0,1.02,empty-history
6672.T,no,0,0.11,empty-history
6673.T,no,0,0.99,empty-history
6674.T,yes,23,0.13,
6676.T,yes,23,0.15,
6678.T,yes,23,0.14,
6679.T,no,0,0.98,empty-history
6680.T,no,0,0.99,empty-history
6681.T,no,0,1.36,empty-history
6682.T,no,0,0.98,empty-history
6683.T,no,0,1.20,empty-history
6684.T,no,0,1.01,empty-history
6685.T,no,0,1.29,empty-history
6686.T,no,0,1.04,empty-history
6687.T,no,0,1.00,empty-history
6688.T,no,0,0.98,empty-history
6689.T,no,0,1.18,empty-history
6690.T,no,0,0.98,empty-history
6691.T,no,0,1.24,empty-history
6692.T,no,0,0.98,empty-history
6693.T,no,0,1.34,empty-history
6697.T,no,0,0.98,empty-history
6698.T,no,0,1.31,empty-history
6700.T,no,0,1.29,empty-history
6704.T,no,0,0.99,empty-history
6705.T,no,0,0.11,empty-history
6708.T,no,0,0.11,empty-history
6709.T,no,0,1.03,empty-history
6710.T,no,0,0.11,empty-history
6711.T,no,0,1.19,empty-history
6712.T,no,0,0.12,empty-history
6713.T,no,0,1.05,empty-history
6714.T,no,0,0.11,empty-history
6715.T,no,0,1.00,empty-history
6716.T,no,0,0.13,empty-history
6717.T,no,0,0.11,empty-history
6719.T,no,0,0.11,empty-history
6720.T,no,0,0.11,empty-history
6721.T,yes,23,0.11,
6722.T,no,0,0.99,empty-history
6725.T,no,0,0.99,empty-history
6726.T,no,0,0.25,empty-history
6729.T,no,0,0.97,empty-history
6730.T,yes,23,0.16,
6732.T,no,0,0.11,empty-history
6733.T,no,0,0.99,empty-history
6735.T,no,0,0.11,empty-history
6736.T,yes,23,0.14,
6738.T,no,0,0.98,empty-history
6739.T,no,0,0.97,empty-history
6742.T,yes,23,0.16,
6746.T,no,0,1.00,empty-history
6747.T,no,0,0.98,empty-history
6749.T,no,0,0.11,empty-history
6751.T,no,0,0.11,empty-history
6755.T,no,0,1.12,empty-history
6756.T,no,0,0.13,empty-history
6758.T,yes,23,0.16,
6759.T,no,0,0.11,empty-history
6760.T,no,0,0.98,empty-history
6761.T,no,0,0.11,empty-history
6764.T,no,0,0.11,empty-history
6765.T,no,0,0.11,empty-history
6766.T,no,0,0.11,empty-history
6767.T,no,0,0.11,empty-history
6768.T,yes,23,0.15,
6771.T,yes,23,0.15,
6772.T,yes,23,0.16,
6773.T,no,0,0.98,empty-history
6774.T,no,0,0.10,empty-history
6777.T,yes,23,0.16,
6778.T,yes,23,0.13,
6780.T,no,0,0.98,empty-history
6781.T,no,0,0.11,empty-history
6782.T,no,0,0.10,empty-history
6783.T,no,0,0.11,empty-history
6784.T,no,0,1.30,empty-history
6785.T,yes,23,0.13,
6788.T,yes,23,0.14,
6789.T,no,0,0.99,empty-history
6790.T,no,0,1.05,empty-history
6791.T,no,0,0.11,empty-history
6792.T,no,0,0.11,empty-history
6793.T,no,0,0.11,empty-history
6794.T,yes,23,0.16,
6795.T,no,0,0.98,empty-history
6796.T,no,0,0.99,empty-history
6797.T,yes,23,0.11,
6799.T,no,0,0.11,empty-history
6801.T,no,0,0.11,empty-history
6802.T,no,0,1.13,empty-history
6805.T,no,0,0.99,empty-history
6808.T,no,0,0.10,empty-history
6809.T,yes,23,0.15,
6810.T,yes,23,0.13,
6811.T,no,0,1.32,empty-history
6812.T,no,0,1.02,empty-history
6813.T,no,0,0.11,empty-history
6815.T,no,0,1.13,empty-history
6816.T,no,0,0.14,empty-history
6817.T,yes,23,0.15,
6818.T,no,0,0.11,empty-history
6819.T,yes,23,0.12,
6820.T,yes,23,0.17,
6821.T,no,0,1.13,empty-history
6824.T,yes,23,0.15,
6825.T,no,0,0.11,empty-history
6826.T,no,0,1.05,empty-history
6827.T,no,0,0.11,empty-history
6828.T,no,0,0.98,empty-history
6829.T,no,0,0.99,empty-history
6830.T,no,0,1.36,empty-history
6831.T,no,0,1.13,empty-history
6832.T,yes,23,0.15,
6833.T,no,0,0.99,empty-history
6834.T,yes,23,0.14,
6835.T,yes,23,0.15,
6836.T,yes,23,0.11,
6837.T,yes,23,0.15,
6839.T,no,0,1.00,empty-history
6842.T,no,0,0.11,empty-history
6843.T,no,0,0.98,empty-history
6846.T,no,0,1.00,empty-history
6847.T,no,0,0.11,empty-history
6851.T,no,0,0.98,empty-history
6852.T,no,0,1.00,empty-history
6854.T,no,0,1.27,empty-history
6855.T,yes,23,0.15,
6858.T,yes,23,0.15,
6859.T,yes,23,0.15,
6860.T,no,0,0.11,empty-history
6861.T,yes,23,0.15,
6862.T,yes,23,0.12,
6863.T,yes,23,0.15,
6864.T,yes,23,0.15,
6865.T,no,0,0.99,empty-history
6866.T,yes,23,0.14,
6867.T,yes,23,0.13,
6868.T,no,0,0.98,empty-history
6871.T,yes,23,0.15,
6872.T,no,0,1.11,empty-history
6873.T,no,0,0.11,empty-history
6874.T,yes,23,0.15,
6875.T,yes,23,0.14,
6876.T,no,0,1.18,empty-history
6877.T,yes,23,0.29,
6878.T,no,0,0.11,empty-history
6879.T,no,0,1.19,empty-history
6880.T,no,0,0.97,empty-history
6881.T,no,0,0.98,empty-history
6882.T,yes,23,0.15,
6883.T,no,0,0.11,empty-history
6884.T,no,0,1.11,empty-history
6885.T,no,0,0.11,empty-history
6886.T,no,0,1.07,empty-history
6887.T,no,0,1.28,empty-history
6889.T,no,0,0.96,empty-history
6891.T,no,0,1.06,empty-history
6892.T,no,0,1.12,empty-history
6893.T,no,0,1.11,empty-history
6895.T,no,0,0.13,empty-history
6896.T,no,0,1.36,empty-history
6899.T,yes,23,0.17,
6900.T,no,0,0.11,empty-history
6903.T,no,0,1.04,empty-history
6906.T,no,0,0.99,empty-history
6907.T,yes,23,0.14,
6909.T,no,0,1.10,empty-history
6910.T,no,0,0.25,empty-history
6911.T,no,0,0.12,empty-history
6912.T,yes,23,0.15,
6913.T,no,0,0.11,empty-history
6916.T,no,0,1.31,empty-history
6917.T,no,0,0.11,empty-history
6918.T,yes,23,0.15,
6920.T,yes,23,0.15,
6921.T,no,0,0.11,empty-history
6922.T,no,0,1.12,empty-history
6923.T,yes,23,0.16,
6924.T,no,0,0.99,empty-history
6929.T,yes,23,0.15,
6931.T,no,0,0.11,empty-history
6933.T,no,0,0.10,empty-history
6934.T,no,0,0.11,empty-history
6935.T,no,0,0.11,empty-history
6936.T,no,0,0.11,empty-history
6937.T,yes,19,0.17,
6938.T,no,0,1.19,empty-history
6939.T,no,0,1.28,empty-history
6940.T,no,0,0.99,empty-history
6941.T,yes,23,0.15,
6944.T,no,0,1.00,empty-history
6945.T,no,0,1.45,empty-history
6946.T,yes,23,0.15,
6948.T,no,0,1.01,empty-history
6949.T,no,0,0.11,empty-history
6950.T,no,0,0.10,empty-history
6952.T,yes,23,0.16,
6953.T,no,0,0.97,empty-history
6956.T,no,0,1.17,empty-history
6959.T,no,0,0.97,empty-history
6961.T,yes,23,0.15,
6967.T,no,0,0.97,empty-history
6968.T,no,0,0.11,empty-history
6969.T,yes,23,0.18,
6970.T,no,0,0.11,empty-history
6972.T,no,0,0.11,empty-history
6973.T,no,0,0.59,empty-history
6974.T,no,0,0.12,empty-history
6975.T,no,0,0.11,empty-history
6976.T,yes,23,0.15,
6978.T,no,0,1.29,empty-history
6979.T,no,0,1.11,empty-history
6980.T,no,0,1.29,empty-history
6981.T,yes,23,0.16,
6982.T,yes,23,0.15,
6983.T,no,0,1.11,empty-history
6984.T,no,0,0.98,empty-history
6985.T,no,0,1.20,empty-history
6987.T,no,0,0.98,empty-history
6990.T,no,0,1.46,empty-history
6991.T,no,0,0.11,empty-history
6992.T,no,0,0.11,empty-history
6993.T,yes,23,0.11,
6994.T,yes,23,0.15,
6998.T,yes,23,0.15,
7000.T,no,0,1.18,empty-history
7001.T,no,0,1.13,empty-history
7002.T,no,0,1.33,empty-history
7004.T,yes,23,0.14,
7005.T,no,0,0.97,empty-history
7006.T,no,0,1.22,empty-history
7007.T,no,0,0.11,empty-history
7008.T,no,0,1.36,empty-history
7009.T,no,0,1.63,empty-history
7010.T,no,0,1.20,empty-history
7011.T,yes,23,0.15,
7013.T,yes,23,0.15,
7014.T,yes,23,0.16,
7015.T,no,0,0.99,empty-history
7016.T,no,0,0.99,empty-history
7017.T,no,0,0.98,empty-history
7019.T,no,0,0.99,empty-history
7020.T,no,0,1.00,empty-history
7022.T,yes,23,0.14,
7023.T,no,0,1.04,empty-history
7024.T,no,0,0.99,empty-history
7025.T,no,0,1.06,empty-history
7026.T,no,0,0.98,empty-history
7027.T,no,0,1.01,empty-history
7028.T,no,0,0.99,empty-history
7029.T,no,0,0.98,empty-history
7031.T,yes,23,0.11,
7032.T,no,0,1.00,empty-history
7035.T,yes,23,0.11,
7038.T,yes,23,0.12,
7039.T,yes,23,0.12,
7045.T,no,0,1.38,empty-history
7047.T,yes,23,0.11,
7051.T,no,0,0.98,empty-history
7052.T,no,0,0.98,empty-history
7053.T,no,0,0.99,empty-history
7054.T,no,0,1.13,empty-history
7055.T,no,0,0.98,empty-history
7058.T,yes,23,0.13,
7061.T,yes,23,0.11,
7064.T,yes,23,0.11,
7065.T,yes,23,0.14,
7068.T,yes,23,0.12,
7069.T,yes,23,0.11,
7070.T,no,0,1.06,empty-history
7076.T,no,0,1.07,empty-history
7078.T,yes,23,0.11,
7081.T,yes,23,0.12,
7082.T,yes,23,0.11,
7083.T,yes,23,0.11,
7084.T,yes,23,0.12,
7086.T,no,0,1.04,empty-history
7094.T,yes,23,0.11,
7097.T,yes,23,0.12,
7099.T,no,0,0.99,empty-history
7100.T,no,0,0.98,empty-history
7101.T,no,0,1.18,empty-history
7103.T,no,0,0.98,empty-history
7104.T,no,0,1.10,empty-history
7106.T,no,0,0.99,empty-history
7107.T,no,0,1.33,empty-history
7108.T,no,0,0.99,empty-history
7109.T,no,0,0.99,empty-history
7111.T,yes,23,0.11,
7113.T,no,0,0.11,empty-history
7115.T,yes,23,0.12,
7117.T,no,0,0.11,empty-history
7118.T,no,0,0.11,empty-history
7119.T,yes,23,0.11,
7121.T,no,0,0.99,empty-history
7123.T,no,0,0.11,empty-history
7124.T,no,0,1.15,empty-history
7126.T,yes,23,0.12,
7132.T,yes,22,0.12,
7138.T,yes,23,0.12,
7139.T,yes,22,0.12,
7140.T,yes,23,0.12,
7141.T,no,0,1.56,empty-history
7142.T,no,0,0.11,empty-history
7143.T,no,0,1.00,empty-history
7144.T,no,0,1.03,empty-history
7145.T,no,0,0.98,empty-history
7146.T,no,0,0.97,empty-history
7147.T,no,0,0.98,empty-history
7149.T,no,0,1.59,empty-history
7151.T,no,0,0.99,empty-history
7152.T,no,0,0.99,empty-history
7153.T,no,0,1.09,empty-history
7154.T,no,0,1.21,empty-history
7155.T,no,0,1.16,empty-history
7156.T,no,0,1.00,empty-history
7158.T,no,0,0.97,empty-history
7159.T,no,0,0.98,empty-history
7160.T,no,0,1.00,empty-history
7161.T,yes,23,0.13,
7163.T,no,0,1.36,empty-history
7165.T,no,0,0.98,empty-history
7166.T,no,0,1.02,empty-history
7168.T,no,0,1.49,empty-history
7169.T,no,0,0.98,empty-history
7171.T,no,0,1.20,empty-history
7172.T,yes,23,0.12,
7173.T,yes,23,0.12,
7174.T,no,0,0.99,empty-history
7176.T,yes,22,0.13,
7178.T,no,0,1.04,empty-history
7179.T,no,0,0.98,empty-history
7180.T,yes,23,0.14,
7184.T,yes,23,0.13,
7185.T,yes,23,0.13,
7188.T,no,0,0.99,empty-history
7190.T,no,0,1.63,empty-history
7191.T,yes,23,0.13,
7193.T,no,0,0.98,empty-history
7194.T,no,0,1.37,empty-history
7195.T,no,0,0.98,empty-history
7196.T,yes,23,0.12,
7197.T,no,0,1.15,empty-history
7198.T,yes,23,0.12,
7199.T,yes,23,0.12,
7200.T,no,0,1.12,empty-history
7204.T,no,0,0.11,empty-history
7206.T,no,0,0.98,empty-history
7207.T,no,0,1.00,empty-history
7209.T,no,0,1.36,empty-history
7210.T,no,0,0.11,empty-history
7211.T,yes,23,0.14,
7212.T,yes,23,0.15,
7213.T,yes,23,0.13,
7214.T,yes,23,0.13,
7215.T,yes,23,0.13,
7216.T,no,0,1.11,empty-history
7221.T,no,0,0.11,empty-history
7222.T,yes,23,0.14,
7223.T,no,0,0.11,empty-history
7225.T,no,0,0.11,empty-history
7227.T,no,0,0.97,empty-history
7230.T,no,0,0.99,empty-history
7231.T,yes,23,0.14,
7232.T,no,0,0.10,empty-history
7233.T,no,0,0.11,empty-history
7234.T,no,0,0.11,empty-history
7236.T,yes,23,0.15,
7237.T,no,0,0.11,empty-history
7240.T,yes,23,0.19,
7241.T,yes,23,0.16,
7243.T,no,0,0.11,empty-history
7244.T,yes,23,0.16,
7246.T,yes,23,0.15,
7248.T,no,0,0.11,empty-history
7249.T,no,0,1.01,empty-history
7250.T,yes,23,0.15,
7251.T,no,0,0.99,empty-history
7252.T,no,0,0.99,empty-history
7253.T,no,0,0.99,empty-history
7257.T,no,0,0.11,empty-history
7258.T,no,0,0.11,empty-history
7260.T,no,0,0.11,empty-history
7262.T,no,0,0.11,empty-history
7263.T,no,0,0.11,empty-history
7268.T,no,0,0.99,empty-history
7270.T,yes,23,0.16,
7272.T,yes,23,0.17,
7274.T,no,0,1.10,empty-history
7275.T,no,0,0.11,empty-history
7277.T,yes,23,0.16,
7281.T,no,0,1.48,empty-history
7285.T,no,0,0.98,empty-history
7286.T,no,0,1.13,empty-history
7288.T,no,0,1.28,empty-history
7289.T,no,0,1.09,empty-history
7290.T,no,0,0.99,empty-history
7291.T,yes,23,0.14,
7293.T,no,0,1.02,empty-history
7295.T,no,0,0.99,empty-history
7296.T,yes,23,0.15,
7297.T,yes,23,0.16,
7298.T,no,0,1.12,empty-history
7299.T,yes,23,0.14,
7300.T,no,0,1.00,empty-history
7301.T,no,0,0.10,empty-history
7302.T,no,0,1.01,empty-history
7303.T,no,0,1.05,empty-history
7304.T,no,0,1.12,empty-history
7306.T,no,0,0.11,empty-history
7307.T,no,0,0.99,empty-history
7308.T,no,0,1.09,empty-history
7309.T,yes,23,0.16,
7310.T,no,0,1.37,empty-history
7311.T,no,0,0.11,empty-history
7312.T,no,0,0.10,empty-history
7313.T,yes,23,0.14,
7315.T,no,0,0.99,empty-history
7316.T,no,0,0.98,empty-history
7318.T,yes,23,0.12,
7319.T,no,0,1.57,empty-history
7321.T,no,0,1.13,empty-history
7322.T,yes,23,0.13,
7323.T,no,0,0.98,empty-history
7324.T,no,0,0.99,empty-history
7325.T,yes,23,0.12,
7328.T,no,0,1.12,empty-history
7329.T,no,0,1.44,empty-history
7330.T,no,0,0.98,empty-history
7331.T,no,0,1.18,empty-history
7332.T,no,0,1.12,empty-history
7333.T,no,0,1.41,empty-history
7334.T,no,0,1.27,empty-history
7335.T,no,0,1.09,empty-history
7336.T,no,0,1.17,empty-history
7338.T,no,0,0.97,empty-history
7339.T,no,0,1.37,empty-history
7340.T,no,0,0.99,empty-history
7341.T,no,0,1.34,empty-history
7342.T,no,0,1.29,empty-history
7344.T,no,0,1.29,empty-history
7345.T,yes,23,0.12,
7346.T,no,0,0.99,empty-history
7348.T,no,0,0.99,empty-history
7349.T,no,0,0.98,empty-history
7359.T,yes,23,0.11,
7361.T,yes,23,0.12,
7362.T,yes,23,0.11,
7365.T,no,0,1.04,empty-history
7367.T,yes,23,0.13,
7369.T,yes,23,0.11,
7373.T,yes,23,0.12,
7376.T,yes,23,0.12,
7378.T,yes,23,0.12,
7379.T,no,0,1.08,empty-history
7382.T,no,0,1.04,empty-history
7385.T,no,0,1.03,empty-history
7386.T,no,0,1.00,empty-history
7387.T,no,0,1.33,empty-history
7389.T,yes,23,0.12,
7390.T,no,0,1.07,empty-history
7391.T,no,0,0.97,empty-history
7392.T,no,0,1.20,empty-history
7393.T,no,0,0.99,empty-history
7394.T,no,0,0.99,empty-history
7395.T,no,0,1.00,empty-history
7396.T,no,0,1.00,empty-history
7397.T,no,0,1.30,empty-history
7398.T,no,0,1.00,empty-history
7400.T,no,0,0.99,empty-history
7401.T,no,0,1.22,empty-history
7402.T,no,0,1.58,empty-history
7403.T,no,0,0.99,empty-history
7404.T,no,0,0.99,empty-history
7405.T,no,0,1.67,empty-history
7406.T,no,0,1.30,empty-history
7407.T,no,0,0.11,empty-history
7408.T,no,0,1.04,empty-history
7409.T,yes,23,0.12,
7410.T,no,0,1.13,empty-history
7411.T,no,0,0.10,empty-history
7412.T,yes,23,0.15,
7415.T,no,0,0.98,empty-history
7416.T,yes,23,0.14,
7418.T,no,0,1.12,empty-history
7419.T,yes,23,0.15,
7423.T,no,0,0.12,empty-history
7424.T,no,0,0.97,empty-history
7426.T,yes,23,0.15,
7428.T,no,0,0.11,empty-history
7429.T,no,0,0.18,empty-history
7430.T,no,0,1.04,empty-history
7431.T,no,0,0.99,empty-history
7432.T,no,0,1.21,empty-history
7433.T,yes,23,0.14,
7434.T,yes,23,0.15,
7435.T,yes,23,0.16,
7436.T,no,0,1.03,empty-history
7437.T,no,0,0.17,empty-history
7439.T,no,0,1.04,empty-history
7440.T,no,0,1.12,empty-history
7441.T,no,0,1.05,empty-history
7443.T,yes,23,0.15,
7448.T,no,0,1.37,empty-history
7449.T,no,0,0.97,empty-history
7450.T,yes,23,0.13,
7451.T,no,0,1.00,empty-history
7452.T,no,0,1.29,empty-history
7454.T,no,0,0.99,empty-history
7457.T,no,0,1.08,empty-history
7458.T,yes,23,0.14,
7465.T,no,0,1.23,empty-history
7468.T,no,0,1.62,empty-history
7469.T,no,0,1.01,empty-history
7470.T,no,0,0.98,empty-history
7471.T,no,0,0.98,empty-history
7473.T,no,0,1.00,empty-history
7474.T,no,0,0.10,empty-history
7478.T,no,0,1.12,empty-history
7479.T,no,0,0.11,empty-history
7481.T,yes,23,0.14,
7483.T,yes,23,0.14,
7484.T,no,0,1.00,empty-history
7485.T,no,0,1.20,empty-history
7486.T,yes,23,0.16,
7488.T,no,0,0.99,empty-history
7489.T,no,0,1.00,empty-history
7490.T,yes,23,0.16,
7491.T,no,0,1.19,empty-history
7492.T,no,0,1.01,empty-history
7493.T,no,0,1.00,empty-history
7494.T,yes,23,0.14,
7495.T,no,0,1.00,empty-history
7496.T,no,0,0.11,empty-history
7497.T,no,0,0.99,empty-history
7498.T,no,0,0.11,empty-history
7499.T,no,0,1.00,empty-history
7501.T,yes,23,0.28,
7503.T,no,0,1.01,empty-history
7504.T,yes,23,0.15,
7507.T,no,0,1.02,empty-history
7509.T,yes,23,0.14,
7511.T,no,0,1.28,empty-history
7513.T,yes,23,0.27,
7517.T,no,0,0.15,empty-history
7518.T,no,0,0.98,empty-history
7519.T,no,0,1.01,empty-history
7520.T,yes,23,0.15,
7526.T,no,0,1.09,empty-history
7528.T,no,0,1.44,empty-history
7529.T,no,0,0.99,empty-history
7530.T,no,0,1.07,empty-history
7531.T,yes,23,0.14,
7533.T,no,0,0.98,empty-history
7534.T,no,0,1.00,empty-history
7535.T,no,0,0.98,empty-history
7536.T,no,0,1.11,empty-history
7537.T,yes,23,0.15,
7539.T,yes,23,0.15,
7540.T,no,0,1.03,empty-history
7541.T,no,0,0.10,empty-history
7542.T,no,0,0.98,empty-history
7543.T,no,0,1.07,empty-history
7544.T,yes,23,0.15,
7546.T,no,0,1.00,empty-history
7547.T,no,0,1.13,empty-history
7548.T,no,0,1.13,empty-history
7549.T,no,0,1.11,empty-history
7550.T,yes,23,0.14,
7552.T,yes,23,0.14,
7553.T,no,0,0.97,empty-history
7554.T,yes,23,0.15,
7556.T,no,0,0.98,empty-history
7557.T,no,0,1.00,empty-history
7558.T,no,0,0.11,empty-history
7559.T,no,0,1.00,empty-history
7560.T,no,0,0.11,empty-history
7563.T,no,0,0.11,empty-history
7565.T,yes,23,0.15,
7566.T,no,0,1.05,empty-history
7567.T,yes,23,0.15,
7568.T,no,0,1.23,empty-history
7569.T,no,0,0.99,empty-history
7571.T,yes,23,0.15,
